Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.2015
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.21588
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.29056
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,R,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.30305
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,R,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.72509
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,R,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.61701
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,R,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.76243
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,R,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.19226
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,R,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.3666
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,R,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.43813
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,R,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.74569
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,R,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.41255
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,R,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.29753
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,R,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.25333
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,R,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.34196
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,U,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.82256
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,U,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.74613
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,U,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.54652
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,U,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.62501
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,U,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.13414
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_AWP_CPRA,404,M,None,U,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.51935
2015,A,0,,KENYA NATIONAL BUREAU OF STATISTICS,SE_GPI_ICTS,404,None,None,None,None,None,SKILL_DLDONLD,RO,2025-03-14T00:00:00,2015,0.657
2019,A,0,Aged 3 and older. Target population is 15 years and above (3 and above for other indicators),KENYA NATIONAL BUREAU OF STATISTICS,SE_GPI_ICTS,404,None,None,None,None,None,SKILL_GSPUR,RO,2025-03-14T00:00:00,2019,0.766
2015,A,0,,KENYA NATIONAL BUREAU OF STATISTICS,SE_GPI_ICTS,404,None,None,None,None,None,SKILL_INTBNK,RO,2025-03-14T00:00:00,2015,0.725
2015,A,0,,KENYA NATIONAL BUREAU OF STATISTICS,SE_GPI_ICTS,404,None,None,None,None,None,SKILL_SNTWK,RO,2025-03-14T00:00:00,2015,0.693
2005,A,0,,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_GPI_PART,404,None,Y15T24,None,None,None,None,RO,2025-12-04T00:00:00,2022,0.83432
2016,A,0,,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_GPI_PART,404,None,Y15T24,None,None,None,None,RO,2025-12-04T00:00:00,2022,0.83794
2019,A,0,,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_GPI_PART,404,None,Y15T24,None,None,None,None,RO,2025-12-04T00:00:00,2022,0.89055
2021,A,0,,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_GPI_PART,404,None,Y15T24,None,None,None,None,RO,2025-12-04T00:00:00,2022,0.85441
2022,A,0,,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_GPI_PART,404,None,Y15T24,None,None,None,None,RO,2025-12-04T00:00:00,2022,0.87171
2005,A,0,,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_GPI_PART,404,None,Y15T64,None,None,None,None,RO,2025-12-04T00:00:00,2022,0.79042
2016,A,0,,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_GPI_PART,404,None,Y15T64,None,None,None,None,RO,2025-12-04T00:00:00,2022,0.80582
2019,A,0,,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_GPI_PART,404,None,Y15T64,None,None,None,None,RO,2025-12-04T00:00:00,2022,0.85175
2021,A,0,,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_GPI_PART,404,None,Y15T64,None,None,None,None,RO,2025-12-04T00:00:00,2022,0.80701
2022,A,0,,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_GPI_PART,404,None,Y15T64,None,None,None,None,RO,2025-12-04T00:00:00,2022,0.872
2005,A,0,,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_GPI_PART,404,None,Y25T54,None,None,None,None,RO,2025-12-04T00:00:00,2022,0.55981
2016,A,0,,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_GPI_PART,404,None,Y25T54,None,None,None,None,RO,2025-12-04T00:00:00,2022,0.74861
2019,A,0,,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_GPI_PART,404,None,Y25T54,None,None,None,None,RO,2025-12-04T00:00:00,2022,0.60278
2021,A,0,,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_GPI_PART,404,None,Y25T54,None,None,None,None,RO,2025-12-04T00:00:00,2022,0.64145
2022,A,0,,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_GPI_PART,404,None,Y25T54,None,None,None,None,RO,2025-12-04T00:00:00,2022,0.74827
2001,A,0,,Source: UIS Dynamic template based on data provided by country Data extracted on 31 October 2025.,SE_GPI_PTNPRE,404,None,None,None,None,None,None,RO,2025-12-11T00:00:00,2023,1.0105
2002,A,0,,Source: UIS Dynamic template based on data provided by country Data extracted on 31 October 2025.,SE_GPI_PTNPRE,404,None,None,None,None,None,None,RO,2025-12-11T00:00:00,2023,1.00189
2003,A,0,,Source: UIS Dynamic template based on data provided by country Data extracted on 31 October 2025.,SE_GPI_PTNPRE,404,None,None,None,None,None,None,RO,2025-12-11T00:00:00,2023,1.04937
2004,A,0,,Source: UIS Dynamic template based on data provided by country Data extracted on 31 October 2025.,SE_GPI_PTNPRE,404,None,None,None,None,None,None,RO,2025-12-11T00:00:00,2023,1.0142
2005,A,0,,Source: UIS Dynamic template based on data provided by country Data extracted on 31 October 2025.,SE_GPI_PTNPRE,404,None,None,None,None,None,None,RO,2025-12-11T00:00:00,2023,1.01293
2006,A,0,,Source: UIS Dynamic template based on data provided by country Data extracted on 31 October 2025.,SE_GPI_PTNPRE,404,None,None,None,None,None,None,RO,2025-12-11T00:00:00,2023,0.97428
2007,A,0,,Source: UIS Dynamic template based on data provided by country Data extracted on 31 October 2025.,SE_GPI_PTNPRE,404,None,None,None,None,None,None,RO,2025-12-11T00:00:00,2023,0.961
2008,A,0,,Source: UIS Dynamic template based on data provided by country Data extracted on 31 October 2025.,SE_GPI_PTNPRE,404,None,None,None,None,None,None,RO,2025-12-11T00:00:00,2023,0.98724
2009,A,0,,Source: UIS Dynamic template based on data provided by country Data extracted on 31 October 2025.,SE_GPI_PTNPRE,404,None,None,None,None,None,None,RO,2025-12-11T00:00:00,2023,0.98624
2023,A,0,,Source: UIS Dynamic template based on data provided by country Data extracted on 31 October 2025.,SE_GPI_PTNPRE,404,None,None,None,None,None,None,RO,2025-12-11T00:00:00,2023,1.03522
2008,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,AGG_2_3,None,RO,2025-12-04T00:00:00,2008,0.97909
2003,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_02,None,RO,2025-12-04T00:00:00,2014,1.25115
2004,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_02,None,RO,2025-12-04T00:00:00,2014,1.25272
2005,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_02,None,RO,2025-12-04T00:00:00,2014,1.25193
2006,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_02,None,RO,2025-12-04T00:00:00,2014,1.252
2007,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_02,None,RO,2025-12-04T00:00:00,2014,1.24924
2008,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_02,None,RO,2025-12-04T00:00:00,2014,1.01332
2009,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_02,None,RO,2025-12-04T00:00:00,2014,0.80373
2012,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_02,None,RO,2025-12-04T00:00:00,2014,1.07475
2014,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_02,None,RO,2025-12-04T00:00:00,2014,0.88887
2003,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2008,1.00429
2004,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2008,1.00741
2005,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2008,1.00579
2007,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2008,0.9975
2008,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2008,0.99766
2004,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2008,0.98943
2005,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2008,1.00727
2008,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2008,1.01541
2006,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2012,0.97058
2007,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2012,1.01542
2008,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2012,0.94846
2009,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2012,0.89652
2012,A,0,,SOURCE: UIS Education Survey Data extracted on 31 October 2025.,SE_GPI_TCAQ,404,None,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2012,1.00202
2019,A,0,,Assessments for Minimum Proficiency Levels (AMPL). Grade 6 Data extracted on 31 October 2025.,SE_TOT_GPI,404,None,None,None,None,ISCED11_1,SKILL_MATH,RO,2025-12-04T00:00:00,2023,0.94686
2021,A,0,,Assessments for Minimum Proficiency Levels (AMPL). Grade 6 Data extracted on 31 October 2025.,SE_TOT_GPI,404,None,None,None,None,ISCED11_1,SKILL_MATH,RO,2025-12-04T00:00:00,2023,1.01475
2023,A,0,,Assessments for Minimum Proficiency Levels (AMPL). Grade 6 Data extracted on 31 October 2025.,SE_TOT_GPI,404,None,None,None,None,ISCED11_1,SKILL_MATH,RO,2025-12-04T00:00:00,2023,1.05
2021,A,0,,Assessments for Minimum Proficiency Levels (AMPL). Grade 6 Data extracted on 31 October 2025.,SE_TOT_GPI,404,None,None,None,None,ISCED11_1,SKILL_READ,RO,2025-12-04T00:00:00,2023,1.07231
2023,A,0,,Assessments for Minimum Proficiency Levels (AMPL). Grade 6 Data extracted on 31 October 2025.,SE_TOT_GPI,404,None,None,None,None,ISCED11_1,SKILL_READ,RO,2025-12-04T00:00:00,2023,1.14
